Date,Total,Category,State
2020-08-02,121093811.16250001,Beverages,Alabama
2020-08-03,119441834.4,Beverages,Alabama
2020-08-04,119624417.61250001,Beverages,Alabama
2020-08-05,119807000.825,Beverages,Alabama
2020-08-06,119989584.03750001,Beverages,Alabama
2020-08-07,120172167.25,Beverages,Alabama
2020-08-08,120354750.4625,Beverages,Alabama
2020-08-09,120537333.67500001,Beverages,Alabama
2020-08-10,120719916.8875,Beverages,Alabama
2020-08-11,120902500.10000001,Beverages,Alabama
2020-08-12,124298135.56,Beverages,Alabama
2020-08-13,127693771.02000001,Beverages,Alabama
2020-08-14,131089406.48,Beverages,Alabama
2020-08-15,134485041.94,Beverages,Alabama
2020-08-16,137880677.4,Beverages,Alabama
2020-08-17,136989537.02857143,Beverages,Alabama
2020-08-18,136098396.65714285,Beverages,Alabama
2020-08-19,135207256.2857143,Beverages,Alabama
2020-08-20,134316115.91428572,Beverages,Alabama
2020-08-21,133424975.54285714,Beverages,Alabama
2020-08-22,132533835.17142858,Beverages,Alabama
2020-08-23,131642694.8,Beverages,Alabama
2020-08-24,131224167.25714286,Beverages,Alabama
2020-08-25,130805639.71428572,Beverages,Alabama
2020-08-26,130387112.17142858,Beverages,Alabama
2020-08-27,129968584.62857142,Beverages,Alabama
2020-08-28,129550057.08571428,Beverages,Alabama
2020-08-29,129131529.54285714,Beverages,Alabama
2020-08-30,128713002.0,Beverages,Alabama
2020-08-31,122149495.2,Beverages,Alabama
2020-09-01,115585988.39999999,Beverages,Alabama
2020-09-02,109022481.6,Beverages,Alabama
2020-09-03,113809540.55,Beverages,Alabama
2020-09-04,118596599.49999999,Beverages,Alabama
2020-09-05,123383658.44999999,Beverages,Alabama
2020-09-06,128170717.39999999,Beverages,Alabama
2020-09-07,132957776.35,Beverages,Alabama
2020-09-08,137744835.29999998,Beverages,Alabama
2020-09-09,137089765.77999997,Beverages,Alabama
2020-09-10,136434696.26,Beverages,Alabama
2020-09-11,135779626.73999998,Beverages,Alabama
2020-09-12,135124557.22,Beverages,Alabama
2020-09-13,134469487.7,Beverages,Alabama
2020-09-14,133699455.14285713,Beverages,Alabama
2020-09-15,132929422.58571428,Beverages,Alabama
2020-09-16,132159390.02857143,Beverages,Alabama
2020-09-17,131389357.47142856,Beverages,Alabama
2020-09-18,130619324.9142857,Beverages,Alabama
2020-09-19,129849292.35714285,Beverages,Alabama
2020-09-20,129079259.8,Beverages,Alabama
2020-09-21,128869951.27142857,Beverages,Alabama
2020-09-22,128660642.74285714,Beverages,Alabama
2020-09-23,128451334.21428572,Beverages,Alabama
2020-09-24,128242025.68571427,Beverages,Alabama
2020-09-25,128032717.15714285,Beverages,Alabama
2020-09-26,127823408.62857142,Beverages,Alabama
2020-09-27,127614100.1,Beverages,Alabama
2020-09-28,127650598.46249999,Beverages,Alabama
2020-09-29,127687096.82499999,Beverages,Alabama
2020-09-30,127723595.1875,Beverages,Alabama
2020-10-01,127760093.55,Beverages,Alabama
2020-10-02,127796591.9125,Beverages,Alabama
2020-10-03,127833090.275,Beverages,Alabama
2020-10-04,127869588.6375,Beverages,Alabama
2020-10-05,127906087.0,Beverages,Alabama
2020-10-06,127487507.2,Beverages,Alabama
2020-10-07,127068927.4,Beverages,Alabama
2020-10-08,126650347.6,Beverages,Alabama
2020-10-09,126231767.8,Beverages,Alabama
2020-10-10,125813188.0,Beverages,Alabama
2020-10-11,125394608.2,Beverages,Alabama
2020-10-12,124976028.39999999,Beverages,Alabama
2020-10-13,124557448.6,Beverages,Alabama
2020-10-14,124138868.8,Beverages,Alabama
2020-10-15,123720289.0,Beverages,Alabama
2020-10-16,123301709.19999999,Beverages,Alabama
2020-10-17,122883129.39999999,Beverages,Alabama
2020-10-18,122464549.6,Beverages,Alabama
2020-10-19,122298331.72857143,Beverages,Alabama
2020-10-20,122132113.85714285,Beverages,Alabama
2020-10-21,121965895.98571429,Beverages,Alabama
2020-10-22,121799678.11428571,Beverages,Alabama
2020-10-23,121633460.24285714,Beverages,Alabama
2020-10-24,121467242.37142856,Beverages,Alabama
2020-10-25,121301024.5,Beverages,Alabama
2020-10-26,121730390.83125,Beverages,Alabama
2020-10-27,122159757.1625,Beverages,Alabama
2020-10-28,122589123.49375,Beverages,Alabama
2020-10-29,123018489.825,Beverages,Alabama
2020-10-30,123447856.15625,Beverages,Alabama
2020-10-31,123877222.4875,Beverages,Alabama
2020-11-01,124306588.81875,Beverages,Alabama
2020-11-02,124735955.15,Beverages,Alabama
2020-11-03,125165321.48125,Beverages,Alabama
2020-11-04,125594687.8125,Beverages,Alabama
2020-11-05,126024054.14375,Beverages,Alabama
2020-11-06,126453420.475,Beverages,Alabama
2020-11-07,126882786.80624999,Beverages,Alabama
2020-11-08,127312153.1375,Beverages,Alabama
2020-11-09,127741519.46875,Beverages,Alabama
2020-11-10,128170885.8,Beverages,Alabama
2020-11-11,126134137.11999999,Beverages,Alabama
2020-11-12,124097388.44,Beverages,Alabama
2020-11-13,122060639.75999999,Beverages,Alabama
2020-11-14,120023891.08,Beverages,Alabama
2020-11-15,117987142.39999999,Beverages,Alabama
2020-11-16,118938402.82857142,Beverages,Alabama
2020-11-17,119889663.25714284,Beverages,Alabama
2020-11-18,120840923.68571427,Beverages,Alabama
2020-11-19,121792184.11428571,Beverages,Alabama
2020-11-20,122743444.54285714,Beverages,Alabama
2020-11-21,123694704.97142856,Beverages,Alabama
2020-11-22,124645965.39999999,Beverages,Alabama
2020-11-23,123766778.34285714,Beverages,Alabama
2020-11-24,122887591.28571428,Beverages,Alabama
2020-11-25,122008404.22857143,Beverages,Alabama
2020-11-26,121129217.17142856,Beverages,Alabama
2020-11-27,120250030.11428571,Beverages,Alabama
2020-11-28,119370843.05714285,Beverages,Alabama
2020-11-29,118491656.0,Beverages,Alabama
2020-11-30,113604642.19999999,Beverages,Alabama
2020-12-01,108717628.39999999,Beverages,Alabama
2020-12-02,111647145.23333332,Beverages,Alabama
2020-12-03,114576662.06666666,Beverages,Alabama
2020-12-04,117506178.89999999,Beverages,Alabama
2020-12-05,121604050.23333333,Beverages,Alabama
2020-12-06,125701921.56666666,Beverages,Alabama
2020-12-07,129799792.9,Beverages,Alabama
2020-12-08,127583609.28333333,Beverages,Alabama
2020-12-09,125367425.66666667,Beverages,Alabama
2020-12-10,123151242.05000001,Beverages,Alabama
2020-12-11,120935058.43333334,Beverages,Alabama
2020-12-12,118718874.81666666,Beverages,Alabama
2020-12-13,116502691.2,Beverages,Alabama
2020-12-14,117322911.87142858,Beverages,Alabama
2020-12-15,118143132.54285714,Beverages,Alabama
2020-12-16,118963353.21428572,Beverages,Alabama
2020-12-17,119783573.88571428,Beverages,Alabama
2020-12-18,120603794.55714285,Beverages,Alabama
2020-12-19,121424015.22857141,Beverages,Alabama
2020-12-20,122244235.89999999,Beverages,Alabama
2020-12-21,121284011.24285713,Beverages,Alabama
2020-12-22,120323786.58571428,Beverages,Alabama
2020-12-23,119363561.92857142,Beverages,Alabama
2020-12-24,118403337.27142857,Beverages,Alabama
2020-12-25,117443112.61428571,Beverages,Alabama
2020-12-26,116482887.95714286,Beverages,Alabama
2020-12-27,115522663.3,Beverages,Alabama
2020-12-28,118070449.5,Beverages,Alabama
2020-12-29,120618235.69999999,Beverages,Alabama
2020-12-30,123166021.89999999,Beverages,Alabama
2020-12-31,125713808.1,Beverages,Alabama
2021-01-01,128261594.3,Beverages,Alabama
2021-01-02,130809380.5,Beverages,Alabama
2021-01-03,133357166.69999999,Beverages,Alabama
2021-01-04,135904952.89999998,Beverages,Alabama
2021-01-05,138452739.1,Beverages,Alabama
2021-01-06,141000525.29999998,Beverages,Alabama
2021-01-07,143548311.5,Beverages,Alabama
2021-01-08,146096097.7,Beverages,Alabama
2021-01-09,142731716.16666666,Beverages,Alabama
2021-01-10,139367334.63333333,Beverages,Alabama
2021-01-11,136002953.1,Beverages,Alabama
2021-01-12,132638571.56666666,Beverages,Alabama
2021-01-13,129274190.03333333,Beverages,Alabama
2021-01-14,125909808.5,Beverages,Alabama
2021-01-15,122545426.96666667,Beverages,Alabama
2021-01-16,119181045.43333334,Beverages,Alabama
2021-01-17,115816663.9,Beverages,Alabama
2021-01-18,115538647.31428573,Beverages,Alabama
2021-01-19,115260630.72857143,Beverages,Alabama
2021-01-20,114982614.14285715,Beverages,Alabama
2021-01-21,114704597.55714285,Beverages,Alabama
2021-01-22,114426580.97142857,Beverages,Alabama
2021-01-23,114148564.38571428,Beverages,Alabama
2021-01-24,113870547.8,Beverages,Alabama
2021-01-25,114146574.89999999,Beverages,Alabama
2021-01-26,114422602.0,Beverages,Alabama
2021-01-27,114698629.1,Beverages,Alabama
2021-01-28,114974656.2,Beverages,Alabama
2021-01-29,115250683.3,Beverages,Alabama
2021-01-30,115526710.4,Beverages,Alabama
2021-01-31,115802737.5,Beverages,Alabama
2021-02-01,119581682.0,Beverages,Alabama
2021-02-02,123360626.5,Beverages,Alabama
2021-02-03,127139571.0,Beverages,Alabama
2021-02-04,130918515.5,Beverages,Alabama
2021-02-05,134697460.0,Beverages,Alabama
2021-02-06,132580473.6,Beverages,Alabama
2021-02-07,130463487.2,Beverages,Alabama
2021-02-08,128346500.8,Beverages,Alabama
2021-02-09,126229514.39999999,Beverages,Alabama
2021-02-10,124112528.0,Beverages,Alabama
2021-02-11,121995541.6,Beverages,Alabama
2021-02-12,119878555.19999999,Beverages,Alabama
2021-02-13,117761568.8,Beverages,Alabama
2021-02-14,115644582.39999999,Beverages,Alabama
2021-02-15,115150552.69999999,Beverages,Alabama
2021-02-16,114656523.0,Beverages,Alabama
2021-02-17,114162493.3,Beverages,Alabama
2021-02-18,113668463.6,Beverages,Alabama
2021-02-19,113174433.89999999,Beverages,Alabama
2021-02-20,112680404.2,Beverages,Alabama
2021-02-21,112186374.5,Beverages,Alabama
2021-02-22,113896607.2,Beverages,Alabama
2021-02-23,115606839.89999999,Beverages,Alabama
2021-02-24,117317072.6,Beverages,Alabama
2021-02-25,119027305.3,Beverages,Alabama
2021-02-26,120737538.0,Beverages,Alabama
2021-02-27,122447770.69999999,Beverages,Alabama
2021-02-28,124158003.39999999,Beverages,Alabama
2021-03-01,115331048.0,Beverages,Alabama
2021-03-02,125120529.05555555,Beverages,Alabama
2021-03-03,134910010.1111111,Beverages,Alabama
2021-03-04,144699491.16666666,Beverages,Alabama
2021-03-05,154488972.2222222,Beverages,Alabama
2021-03-06,164278453.2777778,Beverages,Alabama
2021-03-07,174067934.33333334,Beverages,Alabama
2021-03-08,183857415.3888889,Beverages,Alabama
2021-03-09,193646896.44444445,Beverages,Alabama
2021-03-10,203436377.5,Beverages,Alabama
2021-03-11,188512207.575,Beverages,Alabama
2021-03-12,173588037.64999998,Beverages,Alabama
2021-03-13,158663867.725,Beverages,Alabama
2021-03-14,143739697.79999998,Beverages,Alabama
2021-03-15,142936848.1142857,Beverages,Alabama
2021-03-16,142133998.4285714,Beverages,Alabama
2021-03-17,141331148.74285713,Beverages,Alabama
2021-03-18,140528299.05714285,Beverages,Alabama
2021-03-19,139725449.37142858,Beverages,Alabama
2021-03-20,138922599.68571427,Beverages,Alabama
2021-03-21,138119750.0,Beverages,Alabama
2021-03-22,136217179.35714287,Beverages,Alabama
2021-03-23,134314608.7142857,Beverages,Alabama
2021-03-24,132412038.07142857,Beverages,Alabama
2021-03-25,130509467.42857143,Beverages,Alabama
2021-03-26,128606896.78571428,Beverages,Alabama
2021-03-27,126704326.14285713,Beverages,Alabama
2021-03-28,124801755.5,Beverages,Alabama
2021-03-29,125807775.4,Beverages,Alabama
2021-03-30,126813795.3,Beverages,Alabama
2021-03-31,127819815.2,Beverages,Alabama
2021-04-01,128825835.1,Beverages,Alabama
2021-04-02,129831855.0,Beverages,Alabama
2021-04-03,130837874.89999999,Beverages,Alabama
2021-04-04,131843894.8,Beverages,Alabama
2021-04-05,137965676.03333333,Beverages,Alabama
2021-04-06,144087457.26666665,Beverages,Alabama
2021-04-07,150209238.5,Beverages,Alabama
2021-04-08,148025915.14545456,Beverages,Alabama
2021-04-09,145842591.79090908,Beverages,Alabama
2021-04-10,143659268.43636364,Beverages,Alabama
2021-04-11,141475945.0818182,Beverages,Alabama
2021-04-12,139292621.72727272,Beverages,Alabama
2021-04-13,137109298.37272727,Beverages,Alabama
2021-04-14,134925975.01818183,Beverages,Alabama
2021-04-15,132742651.66363637,Beverages,Alabama
2021-04-16,130559328.30909091,Beverages,Alabama
2021-04-17,128376004.95454547,Beverages,Alabama
2021-04-18,126192681.60000001,Beverages,Alabama
2021-04-19,126357773.9,Beverages,Alabama
2021-04-20,126522866.2,Beverages,Alabama
2021-04-21,126687958.5,Beverages,Alabama
2021-04-22,126853050.80000001,Beverages,Alabama
2021-04-23,127018143.10000001,Beverages,Alabama
2021-04-24,127183235.4,Beverages,Alabama
2021-04-25,127348327.7,Beverages,Alabama
2021-04-26,128887213.83571428,Beverages,Alabama
2021-04-27,130426099.97142857,Beverages,Alabama
2021-04-28,131964986.10714287,Beverages,Alabama
2021-04-29,133503872.24285714,Beverages,Alabama
2021-04-30,135042758.37857142,Beverages,Alabama
2021-05-01,136581644.5142857,Beverages,Alabama
2021-05-02,138120530.65,Beverages,Alabama
2021-05-03,139659416.78571427,Beverages,Alabama
2021-05-04,141198302.92142856,Beverages,Alabama
2021-05-05,142737189.05714285,Beverages,Alabama
2021-05-06,144276075.19285715,Beverages,Alabama
2021-05-07,145814961.32857144,Beverages,Alabama
2021-05-08,147353847.4642857,Beverages,Alabama
2021-05-09,148892733.6,Beverages,Alabama
2021-05-10,159461904.9,Beverages,Alabama
2021-05-11,170031076.2,Beverages,Alabama
2021-05-12,180600247.5,Beverages,Alabama
2021-05-13,169315896.025,Beverages,Alabama
2021-05-14,158031544.55,Beverages,Alabama
2021-05-15,146747193.075,Beverages,Alabama
2021-05-16,135462841.6,Beverages,Alabama
2021-05-17,136174848.54285714,Beverages,Alabama
2021-05-18,136886855.4857143,Beverages,Alabama
2021-05-19,137598862.42857143,Beverages,Alabama
2021-05-20,138310869.37142858,Beverages,Alabama
2021-05-21,139022876.31428573,Beverages,Alabama
2021-05-22,139734883.25714287,Beverages,Alabama
2021-05-23,140446890.20000002,Beverages,Alabama
2021-05-24,140373893.11428574,Beverages,Alabama
2021-05-25,140300896.02857143,Beverages,Alabama
2021-05-26,140227898.94285715,Beverages,Alabama
2021-05-27,140154901.85714287,Beverages,Alabama
2021-05-28,140081904.77142859,Beverages,Alabama
2021-05-29,140008907.68571427,Beverages,Alabama
2021-05-30,139935910.6,Beverages,Alabama
2021-05-31,140072711.7,Beverages,Alabama
2021-06-01,140209512.8,Beverages,Alabama
2021-06-02,140346313.9,Beverages,Alabama
2021-06-03,140483115.0,Beverages,Alabama
2021-06-04,140619916.1,Beverages,Alabama
2021-06-05,140756717.20000002,Beverages,Alabama
2021-06-06,140893518.3,Beverages,Alabama
2021-06-07,140349185.94285715,Beverages,Alabama
2021-06-08,139804853.5857143,Beverages,Alabama
2021-06-09,139260521.22857144,Beverages,Alabama
2021-06-10,138716188.87142858,Beverages,Alabama
2021-06-11,138171856.5142857,Beverages,Alabama
2021-06-12,137627524.15714288,Beverages,Alabama
2021-06-13,137083191.8,Beverages,Alabama
2021-06-14,138141304.60000002,Beverages,Alabama
2021-06-15,139199417.4,Beverages,Alabama
2021-06-16,140257530.20000002,Beverages,Alabama
2021-06-17,141315643.0,Beverages,Alabama
2021-06-18,142373755.8,Beverages,Alabama
2021-06-19,143431868.6,Beverages,Alabama
2021-06-20,144489981.4,Beverages,Alabama
2021-06-21,143951530.55714285,Beverages,Alabama
2021-06-22,143413079.71428573,Beverages,Alabama
2021-06-23,142874628.87142858,Beverages,Alabama
2021-06-24,142336178.02857143,Beverages,Alabama
2021-06-25,141797727.18571427,Beverages,Alabama
2021-06-26,141259276.34285715,Beverages,Alabama
2021-06-27,140720825.5,Beverages,Alabama
2021-06-28,136070297.22,Beverages,Alabama
2021-06-29,131419768.94,Beverages,Alabama
2021-06-30,126769240.66,Beverages,Alabama
2021-07-01,122118712.38,Beverages,Alabama
2021-07-02,117468184.1,Beverages,Alabama
2021-07-03,126283022.9,Beverages,Alabama
2021-07-04,133582454.60000001,Beverages,Alabama
2021-07-05,140881886.3,Beverages,Alabama
2021-07-06,148181318.0,Beverages,Alabama
2021-07-07,155480749.7,Beverages,Alabama
2021-07-08,162780181.4,Beverages,Alabama
2021-07-09,170079613.1,Beverages,Alabama
2021-07-10,177379044.8,Beverages,Alabama
2021-07-11,184678476.5,Beverages,Alabama
2021-07-12,178844534.72857141,Beverages,Alabama
2021-07-13,173010592.95714286,Beverages,Alabama
2021-07-14,167176651.18571427,Beverages,Alabama
2021-07-15,161342709.41428572,Beverages,Alabama
2021-07-16,155508767.64285713,Beverages,Alabama
2021-07-17,149674825.87142855,Beverages,Alabama
2021-07-18,143840884.1,Beverages,Alabama
2021-07-19,143823370.3857143,Beverages,Alabama
2021-07-20,143805856.67142856,Beverages,Alabama
2021-07-21,143788342.95714286,Beverages,Alabama
2021-07-22,143770829.24285716,Beverages,Alabama
2021-07-23,143753315.52857146,Beverages,Alabama
2021-07-24,143735801.81428573,Beverages,Alabama
2021-07-25,143718288.10000002,Beverages,Alabama
2021-07-26,144295311.99285716,Beverages,Alabama
2021-07-27,144872335.8857143,Beverages,Alabama
2021-07-28,145449359.77857146,Beverages,Alabama
2021-07-29,146026383.6714286,Beverages,Alabama
2021-07-30,146603407.56428573,Beverages,Alabama
2021-07-31,147180431.45714286,Beverages,Alabama
2021-08-01,147757455.35000002,Beverages,Alabama
2021-08-02,148334479.24285716,Beverages,Alabama
2021-08-03,148911503.1357143,Beverages,Alabama
2021-08-04,149488527.02857143,Beverages,Alabama
2021-08-05,150065550.92142856,Beverages,Alabama
2021-08-06,150642574.81428573,Beverages,Alabama
2021-08-07,151219598.70714286,Beverages,Alabama
2021-08-08,151796622.6,Beverages,Alabama
2021-08-09,151410874.72857141,Beverages,Alabama
2021-08-10,151025126.85714287,Beverages,Alabama
2021-08-11,150639378.9857143,Beverages,Alabama
2021-08-12,150253631.1142857,Beverages,Alabama
2021-08-13,149867883.24285713,Beverages,Alabama
2021-08-14,149482135.37142858,Beverages,Alabama
2021-08-15,149096387.5,Beverages,Alabama
2021-08-16,148171674.05714285,Beverages,Alabama
2021-08-17,147246960.6142857,Beverages,Alabama
2021-08-18,146322247.17142856,Beverages,Alabama
2021-08-19,145397533.72857144,Beverages,Alabama
2021-08-20,144472820.2857143,Beverages,Alabama
2021-08-21,143548106.84285715,Beverages,Alabama
2021-08-22,142623393.4,Beverages,Alabama
2021-08-23,142386097.57142857,Beverages,Alabama
2021-08-24,142148801.74285716,Beverages,Alabama
2021-08-25,141911505.91428572,Beverages,Alabama
2021-08-26,141674210.08571428,Beverages,Alabama
2021-08-27,141436914.25714284,Beverages,Alabama
2021-08-28,141199618.42857143,Beverages,Alabama
2021-08-29,140962322.6,Beverages,Alabama
2021-08-30,140332571.32857144,Beverages,Alabama
2021-08-31,139702820.05714285,Beverages,Alabama
2021-09-01,139073068.7857143,Beverages,Alabama
2021-09-02,138443317.5142857,Beverages,Alabama
2021-09-03,137813566.24285716,Beverages,Alabama
2021-09-04,137183814.97142857,Beverages,Alabama
2021-09-05,136554063.70000002,Beverages,Alabama
2021-09-06,136357196.07857144,Beverages,Alabama
2021-09-07,136160328.45714286,Beverages,Alabama
2021-09-08,135963460.8357143,Beverages,Alabama
2021-09-09,135766593.21428573,Beverages,Alabama
2021-09-10,135569725.59285715,Beverages,Alabama
2021-09-11,135372857.97142857,Beverages,Alabama
2021-09-12,135175990.35000002,Beverages,Alabama
