State,Date,Forecast,BestModel
Virginia,2024-01-01,277494414.07666117,SARIMA
Virginia,2024-01-02,277233926.99880093,SARIMA
Virginia,2024-01-03,276977400.0510589,SARIMA
Virginia,2024-01-04,276723090.4572968,SARIMA
Virginia,2024-01-05,276470186.12617075,SARIMA
Virginia,2024-01-06,276218169.38534826,SARIMA
Virginia,2024-01-07,275966713.2632505,SARIMA
Virginia,2024-01-08,275723290.6547374,SARIMA
Virginia,2024-01-09,275462832.06287277,SARIMA
Virginia,2024-01-10,275206314.656872,SARIMA
Virginia,2024-01-11,274952003.06552726,SARIMA
Virginia,2024-01-12,274699089.4412491,SARIMA
Virginia,2024-01-13,274447058.7992556,SARIMA
Virginia,2024-01-14,274195585.86547554,SARIMA
Virginia,2024-01-15,273952157.1468543,SARIMA
Virginia,2024-01-16,273691691.1437865,SARIMA
Virginia,2024-01-17,273435171.2555188,SARIMA
Virginia,2024-01-18,273180860.184215,SARIMA
Virginia,2024-01-19,272927948.9781432,SARIMA
Virginia,2024-01-20,272675921.9532731,SARIMA
Virginia,2024-01-21,272424453.3938749,SARIMA
Virginia,2024-01-22,272181026.2651162,SARIMA
Virginia,2024-01-23,271920562.19043267,SARIMA
Virginia,2024-01-24,271664042.94805557,SARIMA
Virginia,2024-01-25,271409731.74145114,SARIMA
Virginia,2024-01-26,271156819.9061819,SARIMA
Virginia,2024-01-27,270904791.9401598,SARIMA
Virginia,2024-01-28,270653322.24257326,SARIMA
Washington,2023-12-04,185207897.9719381,SARIMA
Washington,2023-12-05,185084683.66635093,SARIMA
Washington,2023-12-06,184964513.5478118,SARIMA
Washington,2023-12-07,184846151.17581433,SARIMA
Washington,2023-12-08,184728938.8175914,SARIMA
Washington,2023-12-09,184612456.83695635,SARIMA
Washington,2023-12-10,184496438.721566,SARIMA
Washington,2023-12-11,184382747.90945086,SARIMA
Washington,2023-12-12,184262449.5244924,SARIMA
Washington,2023-12-13,184143363.22124147,SARIMA
Washington,2023-12-14,184024958.71451923,SARIMA
Washington,2023-12-15,183906988.55552503,SARIMA
Washington,2023-12-16,183789294.2522231,SARIMA
Washington,2023-12-17,183671775.14579242,SARIMA
Washington,2023-12-18,183557603.0752531,SARIMA
Washington,2023-12-19,183436536.47125825,SARIMA
Washington,2023-12-20,183317192.32013336,SARIMA
Washington,2023-12-21,183198842.83462596,SARIMA
Washington,2023-12-22,183081126.5721984,SARIMA
Washington,2023-12-23,182963812.47186303,SARIMA
Washington,2023-12-24,182846753.7860152,SARIMA
Washington,2023-12-25,182732732.75467834,SARIMA
Washington,2023-12-26,182611900.619549,SARIMA
Washington,2023-12-27,182492636.47844425,SARIMA
Washington,2023-12-28,182374272.28088343,SARIMA
Washington,2023-12-29,182256481.0968369,SARIMA
Washington,2023-12-30,182139053.83558643,SARIMA
Washington,2023-12-31,182021857.70291886,SARIMA
Washington,2024-01-01,181907791.7216907,SARIMA
Washington,2024-01-02,181786889.5439234,SARIMA
Washington,2024-01-03,181667601.55517057,SARIMA
Washington,2024-01-04,181549241.837639,SARIMA
Washington,2024-01-05,181431473.13997704,SARIMA
Washington,2024-01-06,181314079.80100757,SARIMA
Washington,2024-01-07,181196924.853597,SARIMA
Washington,2024-01-08,181082872.3471933,SARIMA
Washington,2024-01-09,180961991.15535,SARIMA
Washington,2024-01-10,180842710.31398633,SARIMA
Washington,2024-01-11,180724349.2577211,SARIMA
Washington,2024-01-12,180606573.8271622,SARIMA
Washington,2024-01-13,180489170.32944474,SARIMA
Washington,2024-01-14,180372003.04751667,SARIMA
Washington,2024-01-15,180257946.505798,SARIMA
Washington,2024-01-16,180137059.0288249,SARIMA
Washington,2024-01-17,180017776.04696417,SARIMA
Washington,2024-01-18,179899415.391788,SARIMA
Washington,2024-01-19,179781641.97786522,SARIMA
Washington,2024-01-20,179664241.52282315,SARIMA
Washington,2024-01-21,179547077.9352115,SARIMA
Washington,2024-01-22,179433022.60212177,SARIMA
Washington,2024-01-23,179312137.007607,SARIMA
Washington,2024-01-24,179192854.66685018,SARIMA
Washington,2024-01-25,179074493.89155003,SARIMA
Washington,2024-01-26,178956719.8736325,SARIMA
Washington,2024-01-27,178839318.50728768,SARIMA
Washington,2024-01-28,178722153.81320098,SARIMA
West Virginia,2023-12-04,75733795.93062277,SARIMA
West Virginia,2023-12-05,75655102.70331256,SARIMA
West Virginia,2023-12-06,75578382.87613338,SARIMA
West Virginia,2023-12-07,75502859.6965426,SARIMA
West Virginia,2023-12-08,75428111.15531464,SARIMA
West Virginia,2023-12-09,75353863.29491535,SARIMA
West Virginia,2023-12-10,75279939.04525396,SARIMA
West Virginia,2023-12-11,75207638.53923589,SARIMA
West Virginia,2023-12-12,75130898.19450614,SARIMA
West Virginia,2023-12-13,75054976.78682825,SARIMA
West Virginia,2023-12-14,74979526.82096069,SARIMA
West Virginia,2023-12-15,74904382.44495672,SARIMA
West Virginia,2023-12-16,74829435.58432701,SARIMA
West Virginia,2023-12-17,74754616.38605693,SARIMA
West Virginia,2023-12-18,74682001.20197494,SARIMA
West Virginia,2023-12-19,74604825.29115444,SARIMA
West Virginia,2023-12-20,74528745.72858393,SARIMA
West Virginia,2023-12-21,74453311.33191732,SARIMA
West Virginia,2023-12-22,74378294.89476897,SARIMA
West Virginia,2023-12-23,74303548.60215259,SARIMA
West Virginia,2023-12-24,74228976.91512588,SARIMA
West Virginia,2023-12-25,74156451.54866251,SARIMA
West Virginia,2023-12-26,74079395.44777682,SARIMA
West Virginia,2023-12-27,74003360.50804555,SARIMA
West Virginia,2023-12-28,73927923.62145422,SARIMA
West Virginia,2023-12-29,73852874.22095355,SARIMA
West Virginia,2023-12-30,73778075.26874758,SARIMA
West Virginia,2023-12-31,73703438.19163811,SARIMA
West Virginia,2024-01-01,73630889.22261728,SARIMA
West Virginia,2024-01-02,73553801.43953958,SARIMA
West Virginia,2024-01-03,73477754.7508932,SARIMA
West Virginia,2024-01-04,73402318.60441852,SARIMA
West Virginia,2024-01-05,73327278.02219698,SARIMA
West Virginia,2024-01-06,73252493.10952084,SARIMA
West Virginia,2024-01-07,73177873.44665158,SARIMA
West Virginia,2024-01-08,73105330.7692992,SARIMA
West Virginia,2024-01-09,73028251.42220387,SARIMA
West Virginia,2024-01-10,72952207.8643465,SARIMA
West Virginia,2024-01-11,72876771.5246738,SARIMA
West Virginia,2024-01-12,72801728.59923208,SARIMA
West Virginia,2024-01-13,72726939.95368744,SARIMA
West Virginia,2024-01-14,72652315.65976249,SARIMA
West Virginia,2024-01-15,72579771.30951759,SARIMA
West Virginia,2024-01-16,72502689.71893342,SARIMA
West Virginia,2024-01-17,72426645.32857907,SARIMA
West Virginia,2024-01-18,72351209.04046826,SARIMA
West Virginia,2024-01-19,72276166.73841567,SARIMA
West Virginia,2024-01-20,72201379.0858558,SARIMA
West Virginia,2024-01-21,72126756.02380054,SARIMA
West Virginia,2024-01-22,72054212.11856157,SARIMA
West Virginia,2024-01-23,71977131.12474662,SARIMA
West Virginia,2024-01-24,71901086.95584227,SARIMA
West Virginia,2024-01-25,71825650.65402456,SARIMA
West Virginia,2024-01-26,71750608.1861608,SARIMA
West Virginia,2024-01-27,71675820.26947848,SARIMA
West Virginia,2024-01-28,71601196.87975812,SARIMA
Wisconsin,2023-12-04,155505937.05209747,SARIMA
Wisconsin,2023-12-05,155405210.26819015,SARIMA
Wisconsin,2023-12-06,155308926.10810468,SARIMA
Wisconsin,2023-12-07,155215179.83024326,SARIMA
Wisconsin,2023-12-08,155123027.6787801,SARIMA
Wisconsin,2023-12-09,155031873.93467814,SARIMA
Wisconsin,2023-12-10,154941345.49686304,SARIMA
Wisconsin,2023-12-11,154854131.32812005,SARIMA
Wisconsin,2023-12-12,154757537.70807043,SARIMA
Wisconsin,2023-12-13,154662713.06002125,SARIMA
Wisconsin,2023-12-14,154568818.6900455,SARIMA
Wisconsin,2023-12-15,154475510.32800493,SARIMA
Wisconsin,2023-12-16,154382568.98493904,SARIMA
Wisconsin,2023-12-17,154289857.50723794,SARIMA
Wisconsin,2023-12-18,154201837.70107564,SARIMA
Wisconsin,2023-12-19,154104260.64498535,SARIMA
Wisconsin,2023-12-20,154009129.01421902,SARIMA
Wisconsin,2023-12-21,153915333.0176763,SARIMA
Wisconsin,2023-12-22,153822377.25263208,SARIMA
Wisconsin,2023-12-23,153729947.7277368,SARIMA
Wisconsin,2023-12-24,153637847.7890268,SARIMA
Wisconsin,2023-12-25,153550057.3239098,SARIMA
Wisconsin,2023-12-26,153452754.93192798,SARIMA
Wisconsin,2023-12-27,153357710.7898367,SARIMA
Wisconsin,2023-12-28,153263890.06305468,SARIMA
Wisconsin,2023-12-29,153170839.1895646,SARIMA
Wisconsin,2023-12-30,153078270.4780878,SARIMA
Wisconsin,2023-12-31,152986003.74649417,SARIMA
Wisconsin,2024-01-01,152898150.86524713,SARIMA
Wisconsin,2024-01-02,152800773.53003713,SARIMA
Wisconsin,2024-01-03,152705705.5811615,SARIMA
Wisconsin,2024-01-04,152611891.70376393,SARIMA
Wisconsin,2024-01-05,152518866.90574762,SARIMA
Wisconsin,2024-01-06,152426336.31111676,SARIMA
Wisconsin,2024-01-07,152334115.23792562,SARIMA
Wisconsin,2024-01-08,152246279.4477835,SARIMA
Wisconsin,2024-01-09,152148922.62660694,SARIMA
Wisconsin,2024-01-10,152053861.19676495,SARIMA
Wisconsin,2024-01-11,151960045.4483542,SARIMA
Wisconsin,2024-01-12,151867013.51748848,SARIMA
Wisconsin,2024-01-13,151774472.4945003,SARIMA
Wisconsin,2024-01-14,151682238.92896292,SARIMA
Wisconsin,2024-01-15,151594398.4628103,SARIMA
Wisconsin,2024-01-16,151497036.0288573,SARIMA
Wisconsin,2024-01-17,151401972.81545708,SARIMA
Wisconsin,2024-01-18,151308157.5791136,SARIMA
Wisconsin,2024-01-19,151215127.60002172,SARIMA
Wisconsin,2024-01-20,151122589.4305011,SARIMA
Wisconsin,2024-01-21,151030359.28316543,SARIMA
Wisconsin,2024-01-22,150942520.0964873,SARIMA
Wisconsin,2024-01-23,150845159.19832116,SARIMA
Wisconsin,2024-01-24,150750096.4729477,SARIMA
Wisconsin,2024-01-25,150656281.09649613,SARIMA
Wisconsin,2024-01-26,150563250.58336008,SARIMA
Wisconsin,2024-01-27,150470711.63307154,SARIMA
Wisconsin,2024-01-28,150378480.55044398,SARIMA
Wyoming,2023-12-04,20923410.921915065,SARIMA
Wyoming,2023-12-05,20915950.804977078,SARIMA
Wyoming,2023-12-06,20909224.117163762,SARIMA
Wyoming,2023-12-07,20902835.64361234,SARIMA
Wyoming,2023-12-08,20896654.80047541,SARIMA
Wyoming,2023-12-09,20890598.953130357,SARIMA
Wyoming,2023-12-10,20884618.354625575,SARIMA
Wyoming,2023-12-11,20879092.54234759,SARIMA
Wyoming,2023-12-12,20872228.60242547,SARIMA
Wyoming,2023-12-13,20865678.312780406,SARIMA
Wyoming,2023-12-14,20859237.19087977,SARIMA
Wyoming,2023-12-15,20852864.889701586,SARIMA
Wyoming,2023-12-16,20846534.01935482,SARIMA
Wyoming,2023-12-17,20840228.090823658,SARIMA
Wyoming,2023-12-18,20834562.64013764,SARIMA
Wyoming,2023-12-19,20827580.276017237,SARIMA
Wyoming,2023-12-20,20821000.496822014,SARIMA
Wyoming,2023-12-21,20814578.004559845,SARIMA
Wyoming,2023-12-22,20808253.512294285,SARIMA
Wyoming,2023-12-23,20801988.01710394,SARIMA
Wyoming,2023-12-24,20795758.038801033,SARIMA
Wyoming,2023-12-25,20790125.435236406,SARIMA
Wyoming,2023-12-26,20783170.71566203,SARIMA
Wyoming,2023-12-27,20776598.003805354,SARIMA
Wyoming,2023-12-28,20770171.432727158,SARIMA
Wyoming,2023-12-29,20763836.10321001,SARIMA
Wyoming,2023-12-30,20757555.702115577,SARIMA
Wyoming,2023-12-31,20751308.36853506,SARIMA
Wyoming,2024-01-01,20745668.266086392,SARIMA
Wyoming,2024-01-02,20738707.229432195,SARIMA
Wyoming,2024-01-03,20732132.907768544,SARIMA
Wyoming,2024-01-04,20725707.276336882,SARIMA
Wyoming,2024-01-05,20719374.432334807,SARIMA
Wyoming,2024-01-06,20713097.4473853,SARIMA
Wyoming,2024-01-07,20706854.09019911,SARIMA
Wyoming,2024-01-08,20701215.706074547,SARIMA
Wyoming,2024-01-09,20694256.116770767,SARIMA
Wyoming,2024-01-10,20687682.1640894,SARIMA
Wyoming,2024-01-11,20681256.31758683,SARIMA
Wyoming,2024-01-12,20674922.90437195,SARIMA
Wyoming,2024-01-13,20668645.13701232,SARIMA
Wyoming,2024-01-14,20662400.86906888,SARIMA
Wyoming,2024-01-15,20656762.09138341,SARIMA
Wyoming,2024-01-16,20649802.170577016,SARIMA
Wyoming,2024-01-17,20643228.133387815,SARIMA
Wyoming,2024-01-18,20636802.336151555,SARIMA
Wyoming,2024-01-19,20630469.05331723,SARIMA
Wyoming,2024-01-20,20624191.465169825,SARIMA
Wyoming,2024-01-21,20617947.405835807,SARIMA
Wyoming,2024-01-22,20612308.718295835,SARIMA
Wyoming,2024-01-23,20605348.87342029,SARIMA
Wyoming,2024-01-24,20598774.855587777,SARIMA
Wyoming,2024-01-25,20592349.04706722,SARIMA
Wyoming,2024-01-26,20586015.734369375,SARIMA
Wyoming,2024-01-27,20579738.10517355,SARIMA
Wyoming,2024-01-28,20573493.998057686,SARIMA
